,title,label
833,GOP lawmaker asks whether trans rights advocates would celebrate Trump declaring himself 'first female president',1
834,Trump wrongly claims his dad was born in Germany — for the third time,1
835,The Prime Minister explains why he impersonated Borat in parliament,1
836,"Man hospitalized after injecting semen into his own arm to cure 'severe, sudden onset' back pain",1
837,Newly-elected Texas civil court judge accidentally resigns,1
838,Irish man injects semen into his arm in an attempt to cure back pain,1
839,Komodo Island Is Closing to Tourists Because People Are Stealing Dragons,1
840,US company bids to build Trump’s border wall for only $15 Million per mile.,1
841,Newly-elected Texas civil court judge accidentally resigns,1
842,Pompeo says Trump is like biblical queen who saved Jews,1
843,EXCLUSIVE Secretary of State Pompeo to CBN News: God May Have Raised Up Trump Like He Raised Up Queen Esther,1
844,Woman reveals how having SEVEN one-night stands in a week healed and 'find herself',1
845,NFL Assures Fans There's No Tolerance for Racial Slurs at Redskins' Stadium,1
846,Skrillex's music 'protects against mosquito bites',1
847,Auchan Swastika money belt: French shop chain apologises over swastika money belts,1
848,Brazilian identical twins both ordered to pay maintenance,1
849,Komodo Island Is Closing to Tourists Because People Are Stealing Dragons,1
850,"Pew, pew :(",1
851,Trump Claims Noise from Windmills Causes Cancer,1
852,Matt Gaetz fears Trump will transition genders if Equality Act passes,1
853,Dubstep artist Skrillex could protect against mosquito bites,1
854,Dubstep artist Skrillex could protect against mosquito bites - BBC News,1
855,Ex-Mayor Defeats Dead Incumbent in Oklahoma Election,1
856,Dubstep artist Skrillex could protect against mosquito bites,1
857,"More condoms, fewer cigarettes found in annual New Jersey beach cleanup",1
858,Father accused of faking burglary to cover up stealing daughter’s Girl Scout cookie money,1
859,Comedian who plays Ukraine’s president on TV leads real race,1
860,Father accused of faking burglary to cover up stealing daughter’s Girl Scout cookie money.,1
861,"Puppy rescued after carried off by owl, dropped on golf course",1
862,Father accused of faking burglary to cover up stealing daughter’s Girl Scout cookie money.,1
863,Charmin's 'Forever' toilet paper rolls are gigantic and last a month,1
864,British Airways flight mistakenly lands in Scotland instead of Germany,1
865,Texas judge accidentally resigns after posting future political plans online,1
866,Komodo island is reportedly closing until 2020 because people keep stealing the dragons,1
867,Silicon Valley’s Untested $5 Answer To Mortality,1
868,BIG WILLY DEATH Widower is forced to show penis to friends and officials after wife’s death blamed on his ‘large genitals’,1
869,Hearse Runs Over NYPD Cop's Leg During Huge Rabbi Funeral in Brooklyn; Another Cop Hit on Head by Drone,1
870,Cute pets,1
871,How is this even real.,1
872,Unarmed man shot at by NYPD charged with assault after cops hit innocent bystanders,1
873,‘My body is not mine’: Indonesia Without Feminists group starts online campaign,1
874,Komodo island is reportedly closing until 2020 because people keep stealing the dragons,1
875,Electronic music helps repel mosquitos: study,1
876,Father admits to staging home invasion to cover up his theft of daughter's girl scout cookie sales,1
877,Tweeting while flying kills migratory birds,1
878,Father admits to staging home invasion to cover up his theft of daughter’s Girl Scouts cookie sales,1
879,Komodo island is reportedly closing until 2020 because people keep stealing the dragons,1
880,Unarmed Man Is Charged With Wounding Bystanders Shot by Police Near Times Square,1
881,Facebook will stop asking new users for their email passwords,1
882,A lot to unpack here...,1
883,So Joe Biden's not a pussy grabber. Is that really good enough?,1
884,Texas civil court judge accidentally resigns,1
885,ISIS bride Shamima Begum says she is ‘bored of Brexit’,1
886,Komodo island reportedly closing because people keep stealing dragons,1
887,Komodo Island to Close Until 2020 Because People Are Abducting the Lizards,1
888,Border Patrol Moved Migrants From Pen Under a Bridge to Overcrowded Tents in a Parking Lot,1
889,"Rihanna Orders Oysters at Restaurant, Drunk Man Steals One and Pays the Price",1
890,Man Extradited to Key West to Face Charges for Tackling Pelican: Sheriff,1
891,Komodo island is reportedly closing until 2020 because people keep stealing the dragons,1
892,Rihanna Exacts Justice on Drunken Oyster Thief,1
893,Naked Police Officer Arrests Naked Fugitive (We Can Explain),1
894,MAGA hat-wearing attacker slashes man with sword outside San Francisco roller disco,1
895,Komodo island is reportedly closing until 2020 because people keep stealing the dragons,1
896,Moose seen floating on lone iceberg in North Dakota River,1
897,Prime Minister orders that smog crisis be fixed within 7 days,1
898,White House No Longer Enthusiastic About Releasing Mueller Report,1
899,Naked off-duty police officer arrests sweaty suspect in Swedish sauna,1
900,"identical twins refused to say which one of them fathered a child, leading to both being ordered to pay child support",1
901,PM of Thailand orders air pollution gone in 7 days,1
902,GOP lawmaker asks whether trans rights advocates would celebrate Trump declaring himself 'first female president',1
903,Apple will make a smaller iPhone in 2020 (report),1
904,Teacher claims she was fired over topless selfie to boyfriend,1
905,Chinese woman carrying ‘malware’ arrested at Mar-a-Lago heading to a Cindy Yang event,1
906,Smaller iphones coming soon,1
907,Brazilian identical twins both ordered to pay maintenance,1
908,The White House does or doesn’t have a health-care plan that is or isn’t better than Obamacare,1
909,Komodo island reportedly closing because people keep stealing dragons,1
910,I tried to make a witty title but I can’t compete with the supremely wilful ignorance of these people.,1
911,‘Pretend you have a cold’: Pelosi advises Biden on women,1
912,'Laughing fit' in Parliament after David Seymour arrives too late to slow gun law reform,1
913,"Nancy warns: “Just pretend you have a cold and I have a cold,”",1
914,Komodo island closing temporarily due to theft of the animal,1
915,"SCIENTIFIC STUDY FINDS ""SCARY MONSTERS AND NICE SPRITES"" BY SKRILLEX STOPS MOSQUITOS FROM HAVING SEX",1
916,"Farting on colleagues is not bullying, court in Australia rules",1
917,"For decades, Garfield telephones kept washing ashore in France. Now the mystery has been solved.",1
918,"Please stop stealing dragons, people.",1
919,Harris County judge accidentally resigns,1
920,"Government Agrees to Stop Feeding Research Kittens Parasite-Infected Meat, Other Kittens",1
921,Komodo island is closing until 2020 because everyone keeps stealing its dragons.,1
922,Komodo island is reportedly closing until 2020 because people keep stealing the dragons,1
923,New Orleans to apologize for 'largest lynching in US history',1
924,Florida Man Steals Entire Church,1
925,Neo-Nazi who said homosexuality was 'unnatural' revealed as paedophile who groomed young boys,1
926,Federal budget devotes $27.5 million to killing ants,1
927,The Internet was obsessed with this philosophy-quoting homeless man in China. Now he’s fled the fame.,1
928,Unarmed black man is charged with assault after police harm bystanders by firing at him,1
929,Komodo island is reportedly closing until 2020 because the guests kept stealing the dragons,1
930,Harris County judge accidentally resigns,1
931,"Moroccan kills Italian: “I killed him because he looked happy, I wanted to kill his happiness”",1
932,Posh dome restaurant opens under Toronto expressway weeks after nearby homeless camp eviction | CBC Radio,1
933,"Unarmed man, who was shot at by NYPD is charged with assault because bullets hit bystander.",1
934,Unarmed man shot at by NYPD charged with assault after cops hit innocent bystanders,1
935,Komodo island is reportedly closing until 2020 because people keep stealing the dragons,1
936,"Giant inflatable boobs appeared across London on Sunday — and if they make you feel uncomfortable, the message worked",1
937,White House spokesperson calls Puerto Rico ‘that country’ twice in TV Interview,1
938,"Tesla CEO Elon Musk Is Now a SoundCloud Rapper, Drops Single Called 'RIP Harambe'",1
939,Burger King launches vegan Whopper: 'Nobody can tell the difference',1
940,"PD: Rogers men put on bulletproof vest, shot each other",1
941,Komodo island is reportedly closing until 2020 because people keep stealing the dragons,1
942,NYPD Charge Unarmed Man With Making Them Shoot Bystanders,1
943,12-year-old boy fed up with potholes; fixes them himself,1
944,Lake District hotel launches lemur yoga classes,1
945,Komodo island is reportedly closing until 2020 because people keep stealing the dragons,1
946,Man Shot by Chicago-Area Police Charged With Assault,1
947,"NRA Rallies to Preserve the Gun Rights of Convicted Stalkers, Abusive Boyfriends",1
948,Unarmed Man Is Charged With Wounding Bystanders Shot by Police Near Times Square,1
949,Police: Driver without license caught using phone with goat on lap,1
950,Isis bride Shamima Begum says she is 'bored' of Brexit,1
951,Unarmed Man Is Charged With Wounding Bystanders Shot by Police Near Times Square,1
952,"Maryland man who tackled pelican, jailed in KeyWest under $80,000 bond, due to flight risk",1
953,Competitors light up for Cigar Smoking World Championship,1
954,See the correct way to hit the husband to his wife. Abdulaziz Al-Khazraj Al-Ansari,1
955,Naked off-duty police officer arrests sweaty suspect in Swedish sauna,1
956,Naked off—duty police officer arrests sweaty suspect in Swedish sauna,1
957,"New tourism ad dubs Nebraska the ""odd kid""",1
958,Santa and Elf prosecuted over 'charity collections' in town centres,1
959,Oral sex is associated with reduced incidence of recurrent miscarriage,1
960,"A food truck named Curbin' Cuisine jumps curb, crashes into home",1
961,Komodo island is reportedly closing until 2020 because people keep stealing the dragons,1
962,Naked man arrested at Planet Fitness tells police he thought gym was 'judgment-free zone',1
963,Hearse Runs Over NYPD Cop's Leg During Huge Rabbi Funeral,1
964,Komodo Island Is Closing to Tourists Because People Are Stealing Dragons,1
965,what,1
966,Komodo island is reportedly closing until 2020 because people keep stealing the dragons,1
967,A Grandmother Gave Birth to Her Own Grandaughter,1
968,Iranian Womens Right Activist Condemns Western Feminists. Stop wearing the Hijab.,1
969,Komodo island is reportedly closing until 2020 because people keep stealing the dragons,1
970,Government to go ahead with Komodo National Park closure in 2020,1
971,Komodo island is reportedly closing until 2020 because people keep stealing the dragons,1
972,Chicago cops release suspect after public mob intimidation. And the drugs are given back too.,1
973,Komodo island reportedly closing because people keep stealing dragons,1
974,Komodo island is reportedly closing until 2020 because people keep stealing the dragons,1
975,The Supreme Court ruled that 'cruel and unusual punishment' no longer precludes unusually cruel punishments,1
976,Komodo island is reportedly closing until 2020 because people keep stealing the dragons,1
977,Why Africa Has The Ability To Leapfrog The Rest Of The World With Innovation,1
978,Anti-vegan protester eats decapitated squirrel at vegan market,1
979,"FDA slams homeopaths for uncontrolled snake venom, germs in kids’ products",1
980,Komodo island is reportedly closing until 2020 because people keep stealing the dragons,1
981,Komodo island is reportedly closing until 2020 because people keep stealing the dragons,1
982,Chicago cops release suspect after public mob intimidation. And the drugs were given back too.,1
983,Couple killed by fumes while storing Mercedes in a plastic bag,1
984,Komodo Island is Reportedly Closing Until 2020 because People Keep Stealing the Dragons,1
985,Couple dies trying to protect classic car in a giant plastic bag,1
986,World's tallest gnome to replace Canada's first prime minister statue in front of BC capital's city hall,1
987,Komodo island is reportedly closing until 2020 because people keep stealing the dragons,1
988,Komodo island is reportedly closing until 2020 because people keep stealing the dragon,1
989,Komodo island is reportedly closing until 2020 because people keep stealing the dragons,1
990,Komodo Island Is Closing to Tourists Because People Are Stealing Dragons,1
991,Komodo island is reportedly closing until 2020 because people keep stealing the dragons,1
992,Komodo island is reportedly closing until 2020 because people keep stealing the dragons,1
993,Komodo island is reportedly closing until 2020 because people keep stealing the dragons,1
994,Komodo Island is reportedly closing until 2020 because people keep stealing the dragons,1
995,Yoink the dragon,1
996,"MAGA Hat-Wearing, Sword-Wielding Assailant Slashes Man Outside San Francisco Roller Rink",1
997,Komodo island is reportedly closing until 2020 because people keep stealing the dragons.,1
998,Chicago cops release drug dealing suspect after public mob intimidation. Cops give the drugs back too.,1
999,Father jailed for raping daughter says he thought she was his wife,1
